Order_ID,Date,Brand,Category,Subcategory,Price_USD,Discount_%,Units_Sold,Revenue_USD,Rating,Num_Reviews,Region,Country,Sales_Channel,Customer_Gender,Customer_Age_Group,Customer_Skin_Type
ORD01539,2023-06-17,Maybelline,Makeup,Lipstick,106.55,0,42,4475.1,3.1,11,East,UAE,Online,Female,40-49,Dry
ORD01540,2024-11-16,Maybelline,Fragrance,Perfume,92.25,25,180,16605.0,4.1,9,East,Germany,In-Store,Male,30-39,Sensitive
ORD01541,2024-06-23,Revlon,Bath & Body,Hand Cream,50.14,0,59,2958.26,4.2,10,Central,Germany,In-Store,Unisex,20-29,Dry
ORD01542,2023-10-06,The Body Shop,Skincare,Serum,43.69,15,186,8126.34,4.2,42,Central,UK,In-Store,Unisex,40-49,Oily
ORD01543,2023-04-20,Lakme,Bath & Body,Hand Cream,103.76,0,43,4461.68,3.3,9,Central,USA,Online,Female,40-49,Dry
ORD01544,2024-01-07,Nivea,Skincare,Face Mask,32.23,20,91,2932.93,4.2,25,West,UAE,In-Store,Male,13-19,Dry
ORD01545,2024-11-09,The Body Shop,Makeup,Blush,119.2,0,40,4768.0,3.8,11,East,India,In-Store,Male,40-49,Dry
ORD01546,2023-12-08,L'Oreal,Fragrance,Deodorant,14.43,15,112,1616.16,4.0,22,North,UK,Online,Male,40-49,Normal
ORD01547,2024-03-16,Sugar Cosmetics,Bath & Body,Body Wash,35.41,5,35,1239.35,4.4,7,East,USA,Online,Male,20-29,Sensitive
ORD01548,2023-03-26,Sugar Cosmetics,Haircare,Hair Mask,28.91,0,46,1329.86,3.7,11,North,India,Online,Female,50+,Normal
ORD01549,2023-02-22,MAC,Fragrance,Perfume,96.64,0,197,19038.08,3.5,50,West,USA,Online,Female,30-39,Combination
ORD01550,2023-02-11,Maybelline,Haircare,Hair Mask,52.73,0,21,1107.33,3.5,3,East,UK,Online,Female,50+,Oily
ORD01551,2023-07-16,L'Oreal,Skincare,Face Mask,54.49,0,60,3269.4,3.7,5,West,UAE,Online,Male,50+,Combination
ORD01552,2023-10-19,Himalaya,Bath & Body,Body Lotion,51.29,0,69,3539.01,3.1,11,North,UAE,In-Store,Female,50+,Oily
ORD01553,2023-10-18,Nykaa,Fragrance,Body Mist,65.85,0,33,2173.05,3.8,5,West,UK,Online,Unisex,40-49,Normal
ORD01554,2023-10-28,Lakme,Haircare,Hair Mask,51.21,20,49,2509.29,3.7,9,West,USA,In-Store,Unisex,30-39,Dry
ORD01555,2023-06-08,MAC,Makeup,Eyeliner,85.72,0,31,2657.32,3.6,8,North,India,Online,Female,13-19,Normal
ORD01556,2023-10-17,Maybelline,Makeup,Foundation,18.9,15,11,207.9,4.0,1,East,Germany,Online,Unisex,40-49,Normal
ORD01557,2024-08-24,Nivea,Fragrance,Perfume,19.81,10,62,1228.22,5.0,3,South,UAE,Online,Male,20-29,Normal
ORD01558,2023-02-20,Maybelline,Makeup,Mascara,97.55,0,66,6438.3,3.3,12,East,UAE,Online,Male,40-49,Normal
ORD01559,2023-12-01,MAC,Haircare,Hair Serum,39.93,20,46,1836.78,3.9,7,East,Germany,Online,Female,20-29,Combination
ORD01560,2023-12-09,The Body Shop,Fragrance,Perfume,80.02,0,68,5441.36,5.0,19,North,USA,Online,Unisex,50+,Normal
ORD01561,2024-03-03,MAC,Haircare,Conditioner,99.92,0,20,1998.4,3.5,3,North,UK,In-Store,Unisex,30-39,Combination
ORD01562,2024-05-28,The Body Shop,Skincare,Moisturizer,90.05,5,23,2071.15,4.1,5,South,USA,In-Store,Unisex,50+,Combination
ORD01563,2024-08-27,Nivea,Bath & Body,Soap,36.87,5,39,1437.93,4.6,10,West,India,In-Store,Unisex,50+,Sensitive
ORD01564,2023-02-15,The Body Shop,Haircare,Hair Mask,64.48,10,43,2772.64,4.0,5,East,India,In-Store,Unisex,13-19,Normal
ORD01565,2024-08-08,Himalaya,Fragrance,Deodorant,91.18,5,101,9209.18,4.6,23,East,Germany,Online,Male,30-39,Combination
ORD01566,2023-09-18,Himalaya,Skincare,Sunscreen,50.25,20,39,1959.75,3.2,3,East,India,Online,Female,20-29,Normal
ORD01567,2024-03-16,L'Oreal,Makeup,Eyeliner,89.97,0,22,1979.34,2.7,6,North,UK,In-Store,Female,50+,Combination
ORD01568,2024-08-17,The Body Shop,Bath & Body,Body Lotion,48.76,5,23,1121.48,4.1,4,Central,Germany,In-Store,Female,20-29,Normal
ORD01569,2024-07-12,MAC,Bath & Body,Hand Cream,51.99,5,24,1247.76,4.0,4,North,UAE,Online,Male,20-29,Normal
ORD01570,2023-09-22,MAC,Skincare,Moisturizer,20.5,0,28,574.0,3.3,3,East,UK,In-Store,Female,40-49,Dry
ORD01571,2023-10-23,Maybelline,Makeup,Mascara,23.31,10,69,1608.39,3.8,9,Central,Germany,Online,Female,20-29,Oily
ORD01572,2023-10-04,Maybelline,Skincare,Sunscreen,27.56,0,74,2039.44,4.6,6,North,UAE,In-Store,Female,50+,Sensitive
ORD01573,2024-05-07,Maybelline,Fragrance,Body Mist,97.08,10,52,5048.16,3.8,4,North,UK,Online,Male,20-29,Normal
ORD01574,2023-01-19,Lakme,Makeup,Blush,32.8,0,20,656.0,2.7,5,North,USA,Online,Male,20-29,Sensitive
ORD01575,2024-10-08,The Body Shop,Bath & Body,Body Wash,17.79,15,121,2152.59,4.4,16,North,UK,In-Store,Male,13-19,Sensitive
ORD01576,2023-07-14,MAC,Fragrance,Perfume,19.74,25,26,513.24,4.6,4,Central,India,Online,Unisex,40-49,Sensitive
ORD01577,2024-10-19,Revlon,Fragrance,Deodorant,58.2,15,14,814.8,3.8,3,South,India,Online,Male,20-29,Oily
ORD01578,2024-11-11,L'Oreal,Bath & Body,Hand Cream,107.81,15,59,6360.79,4.3,9,East,UAE,Online,Male,40-49,Oily
ORD01579,2024-06-17,Himalaya,Makeup,Lipstick,50.22,0,27,1355.94,3.4,4,Central,USA,In-Store,Male,50+,Sensitive
ORD01580,2023-02-03,Himalaya,Haircare,Shampoo,92.34,15,50,4617.0,4.1,11,South,UK,In-Store,Male,13-19,Oily
ORD01581,2023-09-22,MAC,Skincare,Face Wash,101.44,20,49,4970.56,3.8,7,South,UK,In-Store,Male,13-19,Sensitive
ORD01582,2023-11-12,The Body Shop,Haircare,Shampoo,101.95,10,38,3874.1,4.8,7,West,India,Online,Male,30-39,Dry
ORD01583,2024-09-09,Nivea,Skincare,Sunscreen,44.8,0,97,4345.6,3.6,28,East,India,Online,Male,30-39,Combination
ORD01584,2023-08-06,Himalaya,Skincare,Sunscreen,17.88,0,41,733.08,3.8,8,South,India,In-Store,Male,50+,Sensitive
ORD01585,2024-07-13,Himalaya,Skincare,Face Mask,41.49,10,82,3402.18,3.5,12,Central,UK,Online,Male,13-19,Combination
ORD01586,2023-10-03,Revlon,Fragrance,Perfume,87.29,0,15,1309.35,5.0,4,South,India,Online,Unisex,13-19,Oily
ORD01587,2024-01-05,The Body Shop,Fragrance,Perfume,8.75,20,53,463.75,3.7,14,Central,India,In-Store,Female,50+,Sensitive
ORD01588,2023-06-22,Revlon,Makeup,Lipstick,5.23,0,76,397.48,4.1,12,Central,India,Online,Male,20-29,Dry
ORD01589,2024-02-22,Nykaa,Makeup,Blush,8.25,0,73,602.25,3.7,16,Central,UK,Online,Male,50+,Dry
ORD01590,2024-09-19,Nykaa,Skincare,Serum,59.37,20,48,2849.76,5.0,8,South,Germany,In-Store,Male,20-29,Normal
ORD01591,2023-10-22,Himalaya,Bath & Body,Soap,98.6,10,109,10747.4,3.6,20,South,Germany,Online,Unisex,40-49,Combination
ORD01592,2023-04-28,L'Oreal,Bath & Body,Soap,78.94,20,149,11762.06,3.8,21,Central,USA,In-Store,Unisex,20-29,Sensitive
ORD01593,2024-11-18,Maybelline,Makeup,Blush,28.07,5,28,785.96,3.7,3,South,India,Online,Female,13-19,Oily
ORD01594,2023-10-11,Nykaa,Fragrance,Perfume,97.82,0,47,4597.54,4.6,6,Central,India,Online,Unisex,13-19,Oily
ORD01595,2023-07-31,Revlon,Fragrance,Perfume,14.66,25,104,1524.64,3.8,8,South,USA,Online,Male,30-39,Normal
ORD01596,2024-11-27,Nivea,Fragrance,Body Mist,40.68,10,49,1993.32,4.4,12,West,USA,Online,Female,40-49,Combination
ORD01597,2024-05-15,The Body Shop,Makeup,Foundation,91.39,10,41,3746.99,4.9,8,West,India,In-Store,Female,40-49,Normal
ORD01598,2024-04-14,L'Oreal,Makeup,Lipstick,67.79,10,91,6168.89,4.4,9,South,UAE,Online,Male,20-29,Combination
ORD01599,2023-01-15,Sugar Cosmetics,Haircare,Conditioner,12.81,25,196,2510.76,2.4,31,Central,India,In-Store,Male,30-39,Dry
ORD01600,2024-05-03,Lakme,Fragrance,Perfume,69.79,20,31,2163.49,4.0,7,East,USA,In-Store,Female,40-49,Dry
ORD01601,2024-01-29,The Body Shop,Skincare,Sunscreen,21.43,5,142,3043.06,5.0,11,Central,Germany,Online,Female,30-39,Combination
ORD01602,2023-10-06,Maybelline,Bath & Body,Hand Cream,117.67,10,13,1529.71,3.7,2,West,India,Online,Unisex,13-19,Dry
ORD01603,2024-11-15,Nykaa,Haircare,Hair Oil,74.31,0,27,2006.37,4.1,3,West,Germany,Online,Female,13-19,Combination
ORD01604,2023-12-16,Himalaya,Bath & Body,Soap,39.66,0,25,991.5,4.5,6,West,USA,Online,Female,30-39,Normal
ORD01605,2023-07-24,Himalaya,Haircare,Hair Oil,111.9,20,35,3916.5,3.0,8,Central,Germany,In-Store,Female,40-49,Normal
ORD01606,2023-11-29,Nykaa,Bath & Body,Body Wash,3.62,0,74,267.88,3.2,15,East,UK,In-Store,Female,50+,Combination
ORD01607,2024-07-29,Sugar Cosmetics,Fragrance,Perfume,102.62,0,17,1744.54,3.7,3,North,India,Online,Female,40-49,Oily
ORD01608,2024-07-01,Sugar Cosmetics,Makeup,Eyeliner,55.71,0,80,4456.8,5.0,15,North,Germany,In-Store,Unisex,20-29,Dry
ORD01609,2023-04-10,Revlon,Makeup,Foundation,89.14,0,81,7220.34,3.1,5,East,India,In-Store,Female,30-39,Sensitive
ORD01610,2023-12-15,Maybelline,Fragrance,Perfume,53.26,5,80,4260.8,4.7,16,Central,India,Online,Male,50+,Sensitive
ORD01611,2023-10-11,The Body Shop,Makeup,Lipstick,41.94,0,21,880.74,4.8,3,North,UAE,Online,Male,30-39,Oily
ORD01612,2023-08-23,Himalaya,Skincare,Face Mask,4.33,10,125,541.25,4.3,31,North,UAE,In-Store,Male,40-49,Sensitive
ORD01613,2024-10-04,Maybelline,Makeup,Lipstick,71.76,0,44,3157.44,3.6,7,East,USA,Online,Female,20-29,Oily
ORD01614,2023-07-22,Nykaa,Makeup,Foundation,37.64,0,18,677.52,4.0,4,East,UAE,Online,Unisex,40-49,Dry
ORD01615,2023-05-01,L'Oreal,Bath & Body,Body Wash,54.02,5,91,4915.82,3.2,17,East,UK,In-Store,Female,13-19,Dry
ORD01616,2023-06-25,L'Oreal,Fragrance,Deodorant,61.28,15,19,1164.32,3.5,1,North,Germany,Online,Unisex,40-49,Oily
ORD01617,2023-03-16,Nykaa,Skincare,Sunscreen,9.12,0,12,109.44,3.2,3,West,India,In-Store,Female,20-29,Combination
ORD01618,2023-06-11,The Body Shop,Bath & Body,Hand Cream,59.74,5,92,5496.08,2.6,17,West,UAE,Online,Unisex,40-49,Combination
ORD01619,2023-08-08,Himalaya,Haircare,Hair Oil,16.4,0,64,1049.6,2.9,14,South,UAE,In-Store,Male,50+,Normal
ORD01620,2023-05-10,Maybelline,Skincare,Face Mask,45.58,0,22,1002.76,5.0,1,South,Germany,Online,Unisex,40-49,Normal
ORD01621,2024-06-14,L'Oreal,Bath & Body,Body Wash,102.0,0,37,3774.0,3.7,4,Central,USA,Online,Female,13-19,Sensitive
ORD01622,2024-07-05,Nykaa,Bath & Body,Body Lotion,117.2,0,36,4219.2,3.7,5,East,Germany,Online,Male,30-39,Combination
ORD01623,2023-02-15,MAC,Bath & Body,Body Wash,69.84,20,48,3352.32,4.8,8,West,USA,Online,Female,13-19,Sensitive
ORD01624,2023-03-15,The Body Shop,Makeup,Blush,7.77,20,52,404.04,4.4,13,Central,India,In-Store,Male,20-29,Combination
ORD01625,2023-01-12,L'Oreal,Haircare,Shampoo,29.72,0,53,1575.16,4.2,7,North,India,Online,Male,20-29,Sensitive
ORD01626,2024-05-07,Nykaa,Skincare,Moisturizer,62.01,0,73,4526.73,4.0,4,West,Germany,In-Store,Female,50+,Oily
ORD01627,2024-01-24,Revlon,Makeup,Mascara,18.42,0,9,165.78,3.7,1,Central,UK,In-Store,Male,20-29,Oily
ORD01628,2024-11-15,Himalaya,Bath & Body,Body Wash,46.29,25,135,6249.15,4.4,31,East,UAE,Online,Female,20-29,Combination
ORD01629,2024-01-24,Revlon,Bath & Body,Body Lotion,26.93,25,84,2262.12,2.8,20,North,Germany,In-Store,Male,13-19,Oily
ORD01630,2024-11-08,L'Oreal,Bath & Body,Body Lotion,41.53,10,37,1536.61,4.2,3,South,UAE,In-Store,Unisex,30-39,Oily
ORD01631,2024-06-26,Lakme,Haircare,Hair Mask,74.62,0,47,3507.14,4.0,10,West,UAE,Online,Female,40-49,Dry
ORD01632,2023-11-26,Nykaa,Haircare,Hair Mask,63.05,15,25,1576.25,3.7,7,North,UK,In-Store,Female,50+,Normal
ORD01633,2024-10-02,L'Oreal,Skincare,Face Mask,47.25,25,41,1937.25,3.6,9,North,UAE,Online,Female,40-49,Sensitive
ORD01634,2023-12-30,Himalaya,Bath & Body,Soap,18.84,0,103,1940.52,4.2,10,Central,Germany,Online,Female,13-19,Oily
ORD01635,2024-02-06,Maybelline,Haircare,Shampoo,86.94,10,37,3216.78,5.0,6,Central,India,Online,Male,30-39,Dry
ORD01636,2023-09-12,The Body Shop,Bath & Body,Soap,41.13,5,152,6251.76,4.1,43,West,USA,Online,Male,30-39,Dry
ORD01637,2024-02-14,MAC,Makeup,Lipstick,103.87,10,51,5297.37,5.0,13,South,Germany,In-Store,Male,30-39,Dry
ORD01638,2023-05-14,Sugar Cosmetics,Skincare,Sunscreen,48.98,15,35,1714.3,5.0,7,Central,UAE,Online,Female,30-39,Combination
ORD01639,2024-02-04,L'Oreal,Skincare,Serum,114.22,10,11,1256.42,4.1,1,West,USA,In-Store,Male,30-39,Oily
ORD01640,2024-11-22,Nykaa,Makeup,Eyeliner,93.86,15,146,13703.56,3.2,24,East,Germany,Online,Male,20-29,Oily
ORD01641,2023-11-12,Sugar Cosmetics,Skincare,Serum,75.23,20,109,8200.07,5.0,16,East,UK,Online,Female,13-19,Combination
ORD01642,2024-06-15,Nivea,Makeup,Blush,44.55,0,53,2361.15,4.7,9,East,UK,Online,Male,50+,Oily
ORD01643,2024-10-16,Lakme,Haircare,Shampoo,61.17,0,3,183.51,3.2,0,East,USA,Online,Female,20-29,Combination
ORD01644,2024-08-24,Lakme,Makeup,Blush,112.12,15,49,5493.88,3.4,13,North,UAE,Online,Female,13-19,Oily
ORD01645,2024-06-22,The Body Shop,Skincare,Face Mask,77.64,25,147,11413.08,4.2,37,North,Germany,Online,Unisex,20-29,Dry
ORD01646,2024-05-19,Nykaa,Bath & Body,Body Lotion,102.91,5,45,4630.95,3.4,5,South,UAE,In-Store,Female,13-19,Normal
ORD01647,2024-09-18,Maybelline,Skincare,Moisturizer,103.08,25,20,2061.6,3.9,1,East,UAE,Online,Male,50+,Normal
ORD01648,2023-07-09,L'Oreal,Bath & Body,Body Lotion,30.13,5,37,1114.81,3.9,5,North,India,Online,Male,40-49,Oily
ORD01649,2024-06-20,Himalaya,Bath & Body,Body Wash,50.72,0,50,2536.0,4.7,11,South,UAE,In-Store,Male,40-49,Combination
ORD01650,2024-03-01,Maybelline,Haircare,Hair Mask,88.23,0,101,8911.23,4.4,28,Central,USA,In-Store,Male,50+,Combination
ORD01651,2023-11-15,Maybelline,Makeup,Lipstick,54.82,0,158,8661.56,4.5,10,North,Germany,In-Store,Female,50+,Combination
ORD01652,2024-06-26,Sugar Cosmetics,Makeup,Foundation,61.63,25,48,2958.24,4.2,13,East,India,Online,Male,20-29,Dry
ORD01653,2024-09-08,Himalaya,Makeup,Foundation,113.21,0,123,13924.83,3.8,16,North,USA,In-Store,Male,30-39,Combination
ORD01654,2023-09-19,Maybelline,Fragrance,Perfume,65.81,0,47,3093.07,4.1,8,East,USA,In-Store,Unisex,13-19,Combination
ORD01655,2024-05-19,Nykaa,Skincare,Face Wash,34.17,20,24,820.08,3.9,6,West,UAE,Online,Unisex,13-19,Oily
ORD01656,2023-02-13,L'Oreal,Makeup,Eyeliner,47.92,5,82,3929.44,3.4,23,North,Germany,Online,Male,40-49,Normal
ORD01657,2024-01-31,L'Oreal,Bath & Body,Body Lotion,56.13,0,47,2638.11,4.0,3,West,India,In-Store,Unisex,20-29,Oily
ORD01658,2023-12-15,Lakme,Makeup,Foundation,61.06,15,49,2991.94,4.7,11,North,UAE,Online,Male,50+,Oily
ORD01659,2024-03-10,The Body Shop,Fragrance,Body Mist,85.36,0,19,1621.84,4.0,3,Central,USA,In-Store,Male,13-19,Oily
ORD01660,2023-01-06,Nivea,Makeup,Mascara,26.33,25,91,2396.03,4.1,10,South,UK,In-Store,Female,40-49,Sensitive
ORD01661,2023-02-17,Sugar Cosmetics,Bath & Body,Body Wash,38.59,5,35,1350.65,3.3,3,South,UK,Online,Female,13-19,Combination
ORD01662,2024-09-12,L'Oreal,Fragrance,Body Mist,93.66,0,25,2341.5,4.3,5,Central,UK,Online,Male,30-39,Sensitive
ORD01663,2023-09-19,The Body Shop,Makeup,Lipstick,77.09,0,48,3700.32,3.9,4,West,Germany,In-Store,Unisex,50+,Normal
ORD01664,2024-09-06,Himalaya,Haircare,Hair Mask,36.83,25,59,2172.97,2.8,8,North,Germany,In-Store,Female,50+,Combination
ORD01665,2023-09-12,Himalaya,Bath & Body,Soap,87.18,0,15,1307.7,3.4,0,East,Germany,Online,Male,13-19,Sensitive
ORD01666,2023-07-19,Himalaya,Haircare,Hair Mask,12.34,0,78,962.52,3.9,5,South,India,Online,Female,30-39,Dry
ORD01667,2024-07-27,Himalaya,Fragrance,Deodorant,102.02,0,82,8365.64,4.9,12,West,Germany,Online,Unisex,40-49,Dry
ORD01668,2024-04-13,Maybelline,Fragrance,Body Mist,28.92,20,272,7866.24,4.4,52,North,UAE,Online,Unisex,20-29,Combination
ORD01669,2024-09-13,Nivea,Bath & Body,Body Wash,114.0,5,40,4560.0,3.7,10,East,Germany,In-Store,Unisex,20-29,Sensitive
ORD01670,2023-10-19,L'Oreal,Makeup,Blush,62.1,0,30,1863.0,4.2,6,East,UAE,Online,Female,50+,Sensitive
ORD01671,2024-07-16,L'Oreal,Fragrance,Deodorant,22.27,0,14,311.78,3.5,3,West,Germany,In-Store,Unisex,20-29,Normal
ORD01672,2024-01-27,Nivea,Haircare,Shampoo,46.04,20,22,1012.88,4.1,3,East,UAE,Online,Female,13-19,Sensitive
ORD01673,2024-11-19,Maybelline,Fragrance,Deodorant,78.88,0,23,1814.24,4.4,4,South,Germany,In-Store,Unisex,30-39,Oily
ORD01674,2024-02-13,Lakme,Haircare,Conditioner,53.16,0,25,1329.0,4.4,6,South,Germany,In-Store,Unisex,30-39,Oily
ORD01675,2023-08-18,The Body Shop,Skincare,Sunscreen,84.39,0,38,3206.82,4.9,5,North,Germany,In-Store,Unisex,40-49,Normal
ORD01676,2024-02-01,Maybelline,Skincare,Moisturizer,27.72,5,58,1607.76,4.0,9,North,India,Online,Unisex,30-39,Oily
ORD01677,2024-06-24,Sugar Cosmetics,Skincare,Moisturizer,81.86,0,112,9168.32,4.1,7,Central,UK,Online,Male,50+,Oily
ORD01678,2024-02-22,The Body Shop,Haircare,Shampoo,119.82,0,75,8986.5,4.2,19,Central,USA,In-Store,Unisex,40-49,Dry
ORD01679,2024-10-14,Nykaa,Skincare,Face Wash,16.15,10,90,1453.5,3.8,6,East,India,In-Store,Male,40-49,Sensitive
ORD01680,2023-03-01,MAC,Haircare,Hair Serum,95.21,25,38,3617.98,4.2,8,South,UAE,In-Store,Unisex,20-29,Sensitive
ORD01681,2024-07-22,L'Oreal,Makeup,Mascara,63.85,0,39,2490.15,4.7,4,West,UAE,In-Store,Female,20-29,Sensitive
ORD01682,2023-01-24,Lakme,Bath & Body,Body Lotion,62.1,20,125,7762.5,4.1,24,Central,Germany,In-Store,Female,20-29,Dry
ORD01683,2023-04-02,Nykaa,Makeup,Eyeliner,94.35,0,88,8302.8,3.4,23,East,UK,Online,Female,30-39,Normal
ORD01684,2023-03-23,Nivea,Skincare,Serum,37.86,25,6,227.16,4.7,1,North,USA,Online,Unisex,13-19,Oily
ORD01685,2024-01-24,L'Oreal,Bath & Body,Body Wash,109.76,0,40,4390.4,3.0,11,South,UAE,Online,Unisex,30-39,Dry
ORD01686,2024-08-10,Nivea,Fragrance,Deodorant,119.84,15,86,10306.24,3.5,4,West,India,Online,Female,40-49,Oily
ORD01687,2023-09-28,Lakme,Bath & Body,Hand Cream,4.08,0,22,89.76,2.2,4,South,Germany,In-Store,Female,20-29,Normal
ORD01688,2023-04-07,L'Oreal,Haircare,Hair Mask,37.4,20,7,261.8,4.3,1,East,UK,Online,Female,40-49,Dry
ORD01689,2024-04-26,Sugar Cosmetics,Haircare,Shampoo,30.18,0,12,362.16,4.1,1,South,UAE,In-Store,Unisex,50+,Dry
ORD01690,2023-06-15,L'Oreal,Makeup,Lipstick,81.5,0,34,2771.0,4.2,2,West,Germany,Online,Female,20-29,Combination
ORD01691,2024-08-09,MAC,Bath & Body,Soap,72.99,15,58,4233.42,3.0,16,West,Germany,In-Store,Female,40-49,Dry
ORD01692,2024-06-11,Maybelline,Bath & Body,Body Wash,67.24,0,133,8942.92,4.5,21,Central,UK,In-Store,Female,30-39,Dry
ORD01693,2024-05-19,L'Oreal,Bath & Body,Soap,99.95,20,33,3298.35,4.4,4,West,India,In-Store,Male,13-19,Normal
ORD01694,2024-06-14,Sugar Cosmetics,Fragrance,Perfume,37.81,0,22,831.82,3.5,1,North,UK,Online,Male,50+,Dry
ORD01695,2023-08-18,MAC,Skincare,Sunscreen,86.68,15,85,7367.8,3.8,12,East,USA,Online,Male,30-39,Oily
ORD01696,2023-04-18,The Body Shop,Haircare,Hair Mask,58.68,10,36,2112.48,3.3,5,West,Germany,Online,Unisex,13-19,Sensitive
ORD01697,2023-05-23,Himalaya,Makeup,Lipstick,76.27,15,17,1296.59,4.2,1,Central,UAE,In-Store,Unisex,13-19,Sensitive
ORD01698,2024-03-16,Nykaa,Bath & Body,Hand Cream,47.48,10,39,1851.72,3.3,8,Central,India,Online,Female,13-19,Combination
ORD01699,2024-11-09,Nykaa,Skincare,Face Mask,5.3,20,117,620.1,4.8,33,Central,UK,In-Store,Unisex,20-29,Combination
ORD01700,2024-06-08,Himalaya,Bath & Body,Hand Cream,111.32,0,47,5232.04,2.7,7,North,UK,In-Store,Male,50+,Sensitive
ORD01701,2023-04-04,The Body Shop,Fragrance,Perfume,83.72,15,57,4772.04,3.8,4,South,USA,In-Store,Male,40-49,Normal
ORD01702,2023-01-27,MAC,Makeup,Blush,16.13,25,78,1258.14,4.7,21,East,UAE,Online,Unisex,13-19,Normal
ORD01703,2024-05-19,Nivea,Fragrance,Body Mist,75.98,20,70,5318.6,4.0,4,Central,USA,In-Store,Unisex,40-49,Dry
ORD01704,2024-08-13,Nivea,Makeup,Mascara,43.77,5,3,131.31,3.7,0,West,India,In-Store,Unisex,50+,Oily
ORD01705,2024-11-29,MAC,Fragrance,Body Mist,53.04,5,53,2811.12,3.1,10,East,India,In-Store,Female,30-39,Normal
ORD01706,2023-12-06,Himalaya,Fragrance,Body Mist,111.7,25,28,3127.6,2.7,5,Central,India,Online,Unisex,13-19,Dry
ORD01707,2023-12-17,MAC,Haircare,Hair Mask,36.72,15,56,2056.32,3.3,3,East,UK,Online,Unisex,40-49,Normal
ORD01708,2023-05-24,Nykaa,Bath & Body,Soap,84.69,15,16,1355.04,4.3,3,Central,UK,Online,Unisex,20-29,Dry
ORD01709,2023-08-16,Sugar Cosmetics,Bath & Body,Hand Cream,64.94,5,9,584.46,3.4,2,Central,Germany,Online,Male,40-49,Dry
ORD01710,2023-07-11,Revlon,Haircare,Shampoo,81.59,15,47,3834.73,3.5,3,West,USA,In-Store,Male,20-29,Sensitive
ORD01711,2023-08-15,Himalaya,Makeup,Eyeliner,118.7,5,43,5104.1,4.4,6,East,Germany,In-Store,Female,20-29,Sensitive
ORD01712,2024-01-14,Sugar Cosmetics,Skincare,Face Mask,54.58,15,116,6331.28,4.4,23,North,UAE,In-Store,Male,50+,Combination
ORD01713,2024-05-14,Revlon,Skincare,Face Mask,24.85,10,14,347.9,3.2,1,East,USA,Online,Female,30-39,Sensitive
ORD01714,2023-03-18,Himalaya,Skincare,Face Mask,15.56,0,77,1198.12,4.0,22,West,Germany,In-Store,Female,13-19,Dry
ORD01715,2023-08-30,Himalaya,Bath & Body,Hand Cream,88.8,10,125,11100.0,4.8,9,North,India,In-Store,Female,40-49,Combination
ORD01716,2024-04-09,Lakme,Skincare,Face Wash,62.06,0,84,5213.04,5.0,5,East,UK,Online,Female,20-29,Dry
ORD01717,2024-03-05,Nykaa,Haircare,Hair Mask,83.81,25,3,251.43,4.4,0,Central,India,Online,Male,40-49,Combination
ORD01718,2023-09-30,Himalaya,Skincare,Moisturizer,107.25,0,120,12870.0,4.0,9,North,UK,Online,Female,30-39,Dry
ORD01719,2024-06-25,Himalaya,Fragrance,Deodorant,10.2,0,44,448.8,3.7,10,Central,Germany,In-Store,Unisex,13-19,Sensitive
ORD01720,2023-10-06,L'Oreal,Makeup,Eyeliner,89.91,15,65,5844.15,3.0,5,South,USA,In-Store,Male,20-29,Dry
ORD01721,2024-03-02,Sugar Cosmetics,Haircare,Hair Mask,113.42,0,32,3629.44,4.3,4,East,Germany,In-Store,Male,50+,Normal
ORD01722,2023-05-22,MAC,Haircare,Hair Oil,95.55,25,18,1719.9,4.0,2,East,Germany,In-Store,Unisex,30-39,Sensitive
ORD01723,2024-01-08,Sugar Cosmetics,Haircare,Hair Mask,33.76,15,48,1620.48,2.6,5,Central,UK,Online,Unisex,20-29,Combination
ORD01724,2024-03-14,Maybelline,Bath & Body,Body Lotion,49.62,15,111,5507.82,4.4,19,North,USA,Online,Female,13-19,Dry
ORD01725,2024-08-23,Nykaa,Haircare,Hair Oil,27.03,5,93,2513.79,4.6,25,North,USA,Online,Unisex,13-19,Combination
ORD01726,2023-01-06,Nykaa,Haircare,Shampoo,15.21,15,66,1003.86,4.1,6,East,UAE,Online,Unisex,20-29,Normal
ORD01727,2023-10-18,Maybelline,Bath & Body,Body Wash,54.73,10,43,2353.39,3.6,6,East,Germany,In-Store,Male,50+,Sensitive
ORD01728,2023-08-16,The Body Shop,Fragrance,Perfume,41.64,20,99,4122.36,4.2,14,West,UAE,In-Store,Unisex,40-49,Dry
ORD01729,2024-06-11,Revlon,Skincare,Sunscreen,21.51,0,29,623.79,4.2,3,East,UK,Online,Female,50+,Dry
ORD01730,2023-05-17,Maybelline,Makeup,Blush,26.27,5,36,945.72,4.0,6,North,USA,Online,Unisex,20-29,Oily
ORD01731,2023-03-02,Maybelline,Haircare,Hair Mask,40.63,20,38,1543.94,3.4,9,North,India,Online,Male,30-39,Normal
ORD01732,2024-04-19,Nivea,Makeup,Foundation,65.1,15,14,911.4,4.2,1,North,Germany,Online,Male,40-49,Sensitive
ORD01733,2023-07-05,MAC,Skincare,Serum,32.17,15,54,1737.18,3.1,15,West,UAE,In-Store,Male,30-39,Sensitive
ORD01734,2024-01-24,MAC,Haircare,Hair Serum,25.88,0,105,2717.4,4.3,11,Central,India,In-Store,Female,50+,Oily
